YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,BRWR_LN_CD,RPT_CD,LN_ACCT_CD,LN_AMT
202005,1786001,3,01,1317267,0,1,31,610,9000
201811,1202472,3,05,592686,0,1,31,409,34000
201912,1603757,3,12,9220926,0,1,31,690,8000
202002,1786001,3,12,1597728,0,1,31,307,1800
201809,1755463,1,01,9230026,0,1,31,610,300000
202002,196429,3,17,9581009,0,1,31,142,8400
201901,1957691,3,10,5526086,0,1,31,620,1200000
201811,196429,3,01,8747283,0,1,31,690,1200
202003,1475660,1,03,1835998,0,1,31,104,1000000
201811,448430,1,01,9938442,0,1,31,130,160000
201812,27166,1,12,4119584,0,1,31,301,200000
201811,503033,1,12,2081377,0,1,31,302,1000
202002,1838059,3,12,4916249,0,1,31,640,33000
201912,1767317,3,12,6883742,0,1,31,690,170000
201808,523121,3,12,8797719,0,1,31,390,450000
201912,225231,3,12,3827258,0,1,31,690,250000
201910,1216286,1,01,2645028,0,1,31,610,20000
201902,1355225,1,05,5378026,0,1,31,190,12000
202006,225231,3,16,9839418,0,1,31,142,9900
201807,196429,3,17,9581009,0,1,31,690,13000
202002,1736116,1,01,1948056,0,1,32,600,24000
202002,1294229,1,01,7999952,0,1,31,130,79000
201812,1133564,1,01,3374569,0,1,31,107,140000
201911,225231,3,01,4846210,0,1,31,490,13000
202005,1669274,3,01,1159123,0,1,31,490,1100
201902,660017,1,01,9835275,0,1,31,690,32000
201911,722682,1,12,2066879,0,1,31,640,16000
202005,1564541,1,01,6013423,0,1,31,610,13000
201903,1204091,1,01,8236412,0,1,31,690,16000
201808,1031857,1,05,4760895,0,1,31,409,2200
201904,1115842,1,12,7072582,0,1,31,302,4800
201901,225231,3,05,7682143,0,1,31,142,1100
201911,1232803,3,01,1203915,0,1,31,650,4800
202003,196429,3,12,6119545,0,1,31,301,100000
202001,1767317,3,12,6883742,0,1,31,307,170000
202005,145522,1,12,6727908,0,1,31,640,8000
201905,735882,1,01,7102580,0,1,31,610,8000
201903,1562202,3,01,2781837,0,1,31,105,350000
202003,1362091,1,01,8199264,0,1,31,690,2200
201812,1277348,1,01,1972877,0,1,31,130,36000
202001,523121,3,12,8797719,0,1,31,690,410000
201901,1918550,3,12,5959351,0,1,31,690,90000
202001,1451557,1,01,3615416,0,1,31,610,470000
201904,225231,3,12,3827258,0,1,31,307,180000
201901,382326,1,01,6192489,0,1,32,713,18000
201902,1294229,1,01,7999952,0,1,32,600,65000
202003,1786001,3,12,1597728,0,1,31,640,1800
201806,74330,1,01,2569111,0,1,31,190,18000
201904,1804248,1,01,5544571,0,1,31,610,8100
202002,1767317,3,12,561895,0,1,31,690,220000
202002,509412,3,01,1266693,0,1,31,610,1500000
201811,1475660,1,01,7103481,0,1,31,105,55000
201807,1467759,1,12,9910610,0,1,31,302,25000
201901,1767206,3,12,5551165,0,1,31,690,2200
201806,1472505,3,01,8050488,0,1,31,690,78000
201908,562949,3,12,8807834,0,1,31,690,130000
201909,919205,1,01,8324569,0,1,31,130,1000000
202004,561491,3,01,1662870,0,1,31,190,720000
201907,1957691,3,10,259008,0,1,31,290,3700000
201902,534841,1,12,8917077,0,1,31,301,4500
202001,1128727,1,12,7367912,0,1,31,390,12000
201910,1905711,3,12,7056362,0,1,31,640,11000
201811,1800444,1,01,5648280,0,1,31,650,14000
201912,1092071,3,12,7480935,0,1,31,307,22000
201912,523121,3,01,5319734,0,1,31,690,1200000
202006,1475660,1,03,1835998,0,1,32,600,1000000
201811,1294229,1,01,793268,0,1,31,690,5400
201902,1903328,1,01,6614750,0,1,31,130,24000
201908,27166,1,01,1178787,0,1,31,650,1600
201909,1588275,1,12,9386260,0,1,31,690,2400
201809,1767317,3,12,561895,0,1,31,330,240000
201905,1564541,1,12,8563093,0,1,31,302,13000
202006,448430,1,01,9938442,0,1,31,690,140000
201904,1762424,1,01,735727,0,1,31,610,270000
201906,1164151,3,05,5182115,0,1,31,610,40000
201807,1042003,3,01,4689150,0,1,31,190,240000
201910,1611369,1,01,6417654,0,1,31,130,340000
202004,196429,3,01,9495850,0,1,32,500,12000
201905,1957691,3,01,1321865,0,1,31,650,780000
201809,1049432,1,01,6220145,0,1,31,190,63000
202003,1957691,3,10,5526086,0,1,31,620,1200000
201902,830379,1,01,4291462,0,1,31,130,5400
201806,579293,3,12,7525614,0,1,31,390,14000
202004,735882,1,01,7102580,0,1,31,130,6400
202001,875598,3,12,1196790,0,1,31,390,2700
202002,534841,1,01,1831456,0,1,31,105,4500
202002,562949,3,01,3666458,0,1,31,690,460000
201808,1350001,1,01,6207552,0,1,31,610,1000000
201908,1957691,3,10,382702,0,1,31,290,96000
201904,247649,3,12,6143035,0,1,31,640,33000
202006,357053,1,12,5469227,0,1,31,390,1800
202005,247649,3,01,1529391,0,1,31,690,310000
201908,523121,3,12,8769690,0,1,31,307,120000
201906,153881,1,01,5952785,0,1,31,690,120000
202004,1894443,3,12,3636568,0,1,31,390,320000
202006,1804248,1,01,6160849,0,1,31,190,45000
202004,247649,3,01,1529391,0,1,31,130,310000
201906,1068347,3,01,5669785,0,1,31,690,18000
201902,225231,3,01,4846210,0,1,31,650,14000
201909,279645,1,03,1895219,0,1,31,106,150000
201912,1749197,3,01,5457657,0,1,31,107,2500000
201902,600506,1,12,7586318,0,1,31,390,16000
201901,1767206,3,17,4264137,0,1,31,142,50000
201901,1957691,3,01,6634673,0,1,31,690,2500000
201808,509412,3,01,7391650,0,1,31,130,1100000
202006,523121,3,01,8273403,0,1,31,650,2400
201809,1537081,1,12,9003596,0,1,31,690,16000
201808,1120205,3,01,8474917,0,1,31,130,210000
201809,1122850,3,12,6815533,0,1,31,690,9000
201812,1957691,3,01,6634673,0,1,31,290,2500000
201908,1736116,1,01,1930584,0,1,31,190,38000
201806,1562202,3,01,2781837,0,1,31,650,9600
202002,1119319,1,01,6150601,0,1,31,190,850000
201806,1120205,3,01,8474917,0,1,31,107,18000
202006,509412,3,12,9022492,0,1,31,330,440000
202006,138506,3,01,2022737,0,1,31,130,250000
201902,196429,3,01,9495850,0,1,31,130,320000
201908,131772,1,01,1143841,0,1,31,690,9000
202004,1362091,1,01,8199264,0,1,31,190,2200
201811,624457,1,16,3996444,0,1,31,610,67000
201901,1103380,1,12,8505111,0,1,31,490,19000
202002,483277,1,12,2038328,0,1,31,640,8000
201911,1767206,3,01,7404454,0,1,32,713,1600000
201812,968019,1,12,2624941,0,1,31,640,29000
201809,745076,3,05,953828,0,1,31,690,1100
201806,225231,3,12,3827258,0,1,31,640,160000
201905,1786001,3,12,7843233,0,1,31,390,310000
201905,1943599,1,12,1276135,0,1,31,390,6600
201901,1656281,3,12,1579337,0,1,31,390,70000
201812,1092071,3,01,4694526,0,1,32,600,55000
202004,1475660,1,03,1835998,0,1,31,690,1000000
201904,509412,3,01,7391650,0,1,31,190,1400000
202005,1049432,1,21,7075550,0,1,31,106,47000
202001,225231,3,16,9839418,0,1,31,142,2200
201907,1943599,1,01,3017732,0,1,31,610,6600
201907,196429,3,01,8747283,0,1,31,690,1200
202005,1092071,3,01,4580288,0,1,31,650,7700
201808,1011062,1,12,2216822,0,1,31,690,21000
201810,579293,3,12,7525614,0,1,31,690,14000
202006,509412,3,01,7391650,0,1,32,600,140000
201806,1562202,3,12,8994323,0,1,31,640,18000
201906,624457,1,16,3996444,0,1,31,610,48000
201808,1447738,3,05,6776375,0,1,31,490,7200
201811,1092071,3,12,7480935,0,1,31,640,17000
201806,678955,3,12,7294598,0,1,31,640,37000
201901,569306,1,12,3899673,0,1,31,650,18000
201906,1537081,1,12,9003596,0,1,31,640,13000
201809,488162,3,01,559570,0,1,31,690,18000
202001,1321668,3,12,6944651,0,1,31,640,32000
201904,225231,3,16,9839418,0,1,31,690,5500
201904,1506226,1,01,1520264,0,1,31,130,87000
201810,225231,3,12,3827258,0,1,31,190,61000
202002,1767317,3,01,8932526,0,1,31,610,41000
201904,959742,1,12,5359103,0,1,31,690,8100
201812,1943599,1,01,3017732,0,1,31,105,7700
201810,1767206,3,01,10009030,0,1,31,130,330000
202002,1656281,3,01,1313819,0,1,31,650,1000
201908,196429,3,01,9495850,0,1,31,190,310000
201905,311430,1,12,9259030,0,1,31,302,9900
202001,1693150,1,01,1281611,0,1,31,610,14000
202004,624457,1,01,9402392,0,1,31,129,24000
202003,1957691,3,10,8214655,0,1,31,231,1400000
201909,1894443,3,01,188539,0,1,31,690,10000000
202004,1535081,1,01,8007339,0,1,31,610,39000
201809,214754,1,05,7352975,0,1,31,136,20000
201809,1049432,1,21,7075550,0,1,31,610,53000
201809,1957691,3,10,259008,0,1,31,231,6100000
201905,1957691,3,10,7589682,0,1,31,690,3700000
201907,24559,1,12,9364956,0,1,31,690,8000
201909,1831438,3,01,25432,0,1,31,610,780000
202003,1587246,1,12,6235521,0,1,31,390,75000
201905,1564541,1,12,8563093,0,1,31,390,13000
201912,1193489,1,05,1375533,0,1,31,407,2400
201911,1894443,3,08,3581425,0,1,31,190,26000000
201911,1164151,3,05,5182115,0,1,31,190,34000
201809,1291431,1,16,300577,0,1,31,610,95000
201904,1749120,1,17,8589754,0,1,31,690,150000
201812,1202472,3,12,2050566,0,1,31,690,49000
202006,1925423,1,12,8382966,0,1,31,139,1000
201910,1957691,3,01,1321865,0,1,31,650,800000
202006,1475660,1,03,1835998,0,1,31,190,1000000
201908,1957691,3,10,9097164,0,1,31,690,800000
201904,1846014,3,12,8191177,0,1,31,307,22000
201812,1957691,3,10,5623375,0,1,31,231,480000
201907,523121,3,01,5319734,0,1,32,600,240000
201812,700016,3,12,2520533,0,1,31,690,46000
201908,678955,3,01,1921797,0,1,31,130,660000
201903,196429,3,17,9429521,0,1,31,690,38000
201903,620024,1,05,108385,0,1,31,490,2400
201904,1321668,3,03,8936239,0,1,31,610,170000
201906,1816908,1,01,556214,0,1,31,190,24000
202004,1957691,3,01,1321865,0,1,31,409,650000
202003,1447738,3,12,1084181,0,1,31,390,2700
201807,1796281,1,01,4459401,0,1,31,409,1000
201906,1164151,3,05,5182115,0,1,31,190,40000
201909,1767206,3,17,4264137,0,1,31,190,59000
201811,1120205,3,12,1936198,0,1,31,690,12000
202006,624457,1,01,9402392,0,1,31,130,24000
202006,1777776,1,12,2428849,0,1,31,690,9000
201901,889652,1,12,2599218,0,1,31,307,12000
202004,1123843,1,12,9365794,0,1,31,390,1000
202005,1786001,3,01,1317267,0,1,31,650,2700
202001,1361299,1,01,4486200,0,1,31,190,490000
201811,1423894,1,17,5185828,0,1,31,610,16000
201812,875598,3,12,1196790,0,1,31,640,1800
201909,1133564,1,01,383009,0,1,31,610,140000
201904,1311510,3,17,6331202,0,1,31,690,21000
201901,1361299,1,01,4486200,0,1,31,130,740000
201807,520912,1,01,8626236,0,1,31,130,40000
201906,1202472,3,01,840637,0,1,31,490,12000
201911,744348,1,01,20021,0,1,31,130,39000
201812,503033,1,12,2081377,0,1,31,640,1000
201809,74330,1,01,2569111,0,1,31,690,18000
201902,1587246,1,12,6235521,0,1,31,640,75000
202004,62915,3,12,5361317,0,1,31,330,72000
201808,1150998,1,01,2965936,0,1,31,409,3600
201909,1120205,3,01,783271,0,1,31,130,1100
201905,1164151,3,12,4012675,0,1,31,307,4800
201906,1710045,3,17,9478089,0,1,31,610,4800
201912,1473488,1,12,5863772,0,1,31,640,13000
201905,1118956,1,01,5269877,0,1,31,690,5500
201912,1118956,1,12,4387345,0,1,31,390,33000
201812,214728,1,03,6001824,0,1,31,610,740000
201909,1204091,1,01,8236412,0,1,31,130,15000
201906,1894443,3,01,5120761,0,1,31,105,12000000
202003,660017,1,01,9835275,0,1,31,190,23000
201908,1232803,3,01,1203915,0,1,31,650,2400
201810,412931,1,01,6791044,0,1,31,105,81000
201807,1767206,3,12,582647,0,1,31,307,7800000
202006,1767206,3,12,5551165,0,1,31,390,2200
201812,1134698,1,12,1772402,0,1,31,640,24000
201908,1535081,1,01,8007339,0,1,31,107,39000
201808,1447738,3,12,1084181,0,1,31,307,2700
201810,1562202,3,01,2781837,0,1,31,409,8400
202004,214728,1,03,6001824,0,1,31,690,590000
201903,638087,1,17,5712322,0,1,31,190,1200
201905,1767206,3,17,2966034,0,1,31,189,5500
201908,1044997,1,01,4812205,0,1,31,130,290000
201812,139859,3,03,9882915,0,1,32,600,550000
201911,1661071,1,01,9454112,0,1,31,190,39000
201806,562949,3,12,7976457,0,1,31,307,14000
201808,1041905,1,01,8171268,0,1,31,610,150000
202005,311430,1,12,9259030,0,1,31,302,8100
201911,1767206,3,12,582647,0,1,31,307,9100000
202006,562949,3,01,9179326,0,1,32,600,120000
201907,1622212,1,01,6090589,0,1,31,107,220000
201910,753200,1,12,7233294,0,1,31,390,5600
202004,1322115,3,12,2309115,0,1,31,390,52000
201910,53998,1,01,1680502,0,1,31,190,160000
201904,214728,1,03,6001824,0,1,31,190,590000
201905,1423894,1,17,5185828,0,1,31,142,23000
201812,1816908,1,01,556214,0,1,31,130,24000
201910,1321668,3,01,4520449,0,1,31,690,45000
201809,1786001,3,12,7843233,0,1,31,690,310000
201909,446283,1,03,1020738,0,1,31,610,770000
201902,311430,1,21,2013636,0,1,31,690,4500
202002,696589,1,01,9379775,0,1,31,190,16000
201809,934212,1,21,6632803,0,1,31,190,20000
202005,1905711,3,12,7056362,0,1,31,690,11000
201907,1321668,3,01,4520449,0,1,31,190,50000
201907,520646,1,12,161305,0,1,31,650,12000
201810,1562202,3,12,7189672,0,1,31,640,100000
201910,1350001,1,01,6207552,0,1,31,130,1000000
202005,1472505,3,01,8050488,0,1,31,105,110000
202003,1749120,1,03,5183797,0,1,31,610,700000
202004,1796281,1,01,4459401,0,1,31,690,81000
202001,1804248,1,12,3399653,0,1,31,390,2700
201908,1042003,3,12,6903330,0,1,31,307,3200
202002,177425,1,12,8272134,0,1,31,640,1000
201906,1786001,3,01,9020747,0,1,31,130,350000
202004,1515854,3,12,3202980,0,1,31,390,43000
201912,1515854,3,01,1264989,0,1,31,490,2700
202003,24559,1,12,9364956,0,1,31,390,8000
202003,77348,1,01,5052007,0,1,31,105,33000
201808,1767206,3,17,2966034,0,1,31,610,8800
202006,138506,3,17,8757862,0,1,31,136,38000
202003,1475660,1,03,1835998,0,1,32,600,1000000
202006,1537081,1,01,6716405,0,1,31,690,20000
201905,1656281,3,01,1313819,0,1,31,105,35000
201812,1749197,3,01,5457657,0,1,31,690,2500000
202004,1294229,1,01,7999952,0,1,32,713,86000
202004,311430,1,12,9259030,0,1,31,390,8100
202003,1202472,3,01,840637,0,1,31,490,6000
202002,1475660,1,03,1835998,0,1,32,713,1000000
201810,1767317,3,01,1217926,0,1,32,600,200000
202003,1603757,3,01,3305716,0,1,31,130,24000
201904,1831438,3,17,1761141,0,1,31,610,38000
201806,41472,1,12,6080,0,1,31,390,4200
201911,1755463,1,01,9230026,0,1,31,105,150000
201812,1202472,3,12,2050566,0,1,31,390,49000
201903,191188,1,01,1559371,0,1,31,610,40000
201904,1321668,3,12,6944651,0,1,31,390,1400
201903,1035876,1,01,7597147,0,1,31,107,150000
201907,1115842,1,12,7072582,0,1,31,640,4800
201907,1232803,3,01,1203915,0,1,31,690,1900000
201904,1049432,1,01,6220145,0,1,31,105,52000
201810,879694,3,12,4712441,0,1,31,307,12000
202004,1861868,1,01,5706985,0,1,31,105,8400
202003,1475660,1,03,1835998,0,1,31,610,1000000
201907,1282652,3,01,8552691,0,1,31,129,6500000
201811,225231,3,12,3827258,0,1,31,690,230000
202006,1767206,3,01,10009030,0,1,31,610,330000
201811,357053,1,12,5469227,0,1,31,690,2700
201906,1044997,1,01,4812205,0,1,32,600,56000
201912,1193489,1,12,2348823,0,1,31,650,16000
201810,1031857,1,12,9850961,0,1,31,390,160000
202004,44874,1,17,2266605,0,1,31,610,23000
201902,1918155,1,12,258163,0,1,31,690,16000
201812,1193489,1,01,878248,0,1,31,407,2400
201907,1321668,3,12,9602953,0,1,31,390,47000
202006,459076,1,01,3515071,0,1,31,190,16000
201811,1736426,1,01,4161613,0,1,31,130,8800
201911,919205,1,01,8324569,0,1,31,190,1000000
201901,145522,1,01,4774584,0,1,31,409,4000
202005,27166,1,12,4119584,0,1,31,640,190000
201911,1786001,3,01,1317267,0,1,31,650,2700
201907,1425114,3,01,3668272,0,1,31,690,420000
202005,1291431,1,16,300577,0,1,31,610,70000
201809,744348,1,01,20021,0,1,31,130,91000
201809,1786001,3,01,1317267,0,1,31,329,180000
201902,1311510,3,17,6331202,0,1,31,132,23000
201812,523121,3,01,8273403,0,1,32,600,120000
201905,735882,1,01,7102580,0,1,31,130,8000
201901,1204091,1,12,2461284,0,1,31,640,14000
201812,1145660,1,01,9013772,0,1,31,130,88000
201809,1912559,1,01,2593767,0,1,31,610,300000
201902,562949,3,01,3666458,0,1,31,190,770000
201910,1957691,3,10,8214655,0,1,31,690,1400000
202003,1248250,1,01,5995868,0,1,31,130,14000
201902,1068347,3,12,1366901,0,1,31,390,18000
201907,1291431,1,17,3155343,0,1,31,136,55000
201809,1269321,1,01,3471746,0,1,31,690,240000
201806,1611369,1,01,6417654,0,1,31,610,170000
201810,1282652,3,01,8552691,0,1,31,330,8300000
201912,1321668,3,03,8936239,0,1,31,690,170000
201811,1475660,1,12,6701827,0,1,31,640,47000
201907,1804248,1,01,5544571,0,1,31,105,6300
201812,1295394,3,01,5757374,0,1,31,409,3500
201808,1804248,1,01,5544571,0,1,31,610,12000
201912,1151833,1,01,3566978,0,1,31,190,340000
201906,1026169,1,12,9346979,0,1,31,650,8000
201811,700016,3,12,2520533,0,1,31,640,46000
201909,1188470,1,01,7692295,0,1,31,130,76000
202001,1321668,3,01,4520449,0,1,31,130,39000
201902,1767206,3,01,10009030,0,1,31,130,330000
201905,1042003,3,12,6903330,0,1,31,690,7200
202001,1669274,3,01,1159123,0,1,31,610,490000
202001,27166,1,12,4119584,0,1,31,390,200000
201907,1119319,1,01,6150601,0,1,31,130,280000
201909,1603757,3,12,6740567,0,1,31,390,21000
201909,1786001,3,12,1597728,0,1,31,640,1800
201905,1447738,3,12,1084181,0,1,31,390,1000
201904,1816908,1,12,2684694,0,1,31,390,24000
202004,225231,3,12,9841835,0,1,31,640,24000
201809,968019,1,01,3102519,0,1,31,690,33000
202004,488162,3,01,2210181,0,1,32,600,2700
202002,1770235,1,01,925443,0,1,31,690,400000
201809,1213194,1,01,5794737,0,1,31,190,6400
201906,523121,3,01,5319734,0,1,32,600,240000
201911,1796281,1,01,4459401,0,1,31,610,80000
201908,1473488,1,12,5863772,0,1,31,390,4800
202004,1423894,1,17,5185828,0,1,31,610,18000
201907,1271335,1,12,9755150,0,1,31,690,2100
201901,18917,1,12,6518856,0,1,31,390,6300
201904,1350001,1,01,6207552,0,1,31,107,1000000
201809,875598,3,01,7455130,0,1,31,650,62000
201902,274881,3,05,4096852,0,1,31,409,1000
202003,279645,1,03,1895219,0,1,31,690,150000
201807,1676114,1,12,2567532,0,1,31,640,47000
201901,1786001,3,12,7843233,0,1,31,640,310000
201907,1894443,3,03,1735697,0,1,31,114,12000000
201808,879694,3,12,4712441,0,1,31,390,12000
202006,753200,1,01,7042655,0,1,31,610,17000
202005,1434090,1,01,4261216,0,1,31,190,8000
201809,1031857,1,05,4760895,0,1,31,650,1100
201902,145522,1,12,6727908,0,1,31,390,8000
202006,660017,1,12,5853028,0,1,31,640,50000
201903,1957691,3,01,1321865,0,1,31,650,520000
201901,186139,3,12,9735762,0,1,31,330,110000
201806,1515854,3,16,3469055,0,1,31,610,29000
201904,875598,3,01,7455130,0,1,31,409,40000
201808,1119319,1,12,6416585,0,1,31,301,260000
201909,678955,3,01,1921797,0,1,31,690,660000
201912,1558648,1,12,8600690,0,1,31,640,77000
202004,1321668,3,12,9602953,0,1,31,690,36000
202006,1044997,1,01,4812205,0,1,31,190,290000
201911,27166,1,12,4119584,0,1,31,390,200000
201910,1804248,1,12,3399653,0,1,31,390,3600
201905,56514,3,17,3946592,0,1,31,142,3300
202001,534841,1,01,1831456,0,1,31,130,4500
202001,186139,3,12,9735762,0,1,31,390,110000
201904,1957691,3,10,9097164,0,1,31,620,1600000
201903,1461154,3,01,2912709,0,1,32,600,1800000
201808,1265468,3,17,9040331,0,1,31,136,55000
201809,1321668,3,01,4520449,0,1,31,130,70000
201812,548990,1,01,8426296,0,1,31,107,1000000
201912,1134698,1,12,1772402,0,1,31,302,24000
201904,1531485,1,01,7516289,0,1,31,690,17000
201811,265655,1,12,7914370,0,1,31,390,1800
201810,1786001,3,01,9020747,0,1,32,600,360000
201905,889652,1,12,2599218,0,1,31,390,12000
201906,1736116,1,01,1948056,0,1,31,690,34000
201907,1767317,3,01,1217926,0,1,31,105,850000
201810,1767206,3,12,5551165,0,1,31,307,2200
201904,166559,3,05,2282062,0,1,31,407,3300
202006,488162,3,01,2210181,0,1,31,409,1000
202004,684744,3,12,6506336,0,1,31,190,37000
201911,1282652,3,01,8552691,0,1,32,600,20000000
201812,91979,1,01,8562293,0,1,32,711,67000
201911,579293,3,12,7525614,0,1,31,640,18000
201905,562949,3,01,98700,0,1,31,105,200000
201901,1943599,1,01,3017732,0,1,31,610,7700
201910,509412,3,12,10022764,0,1,31,640,180000
201905,1661071,1,16,8291574,0,1,31,142,2600
201812,561491,3,12,2672881,0,1,31,640,47000
202005,1031857,1,12,3764391,0,1,31,390,8800
201909,483277,1,12,2038328,0,1,31,690,1600
201902,1661071,1,16,8291574,0,1,31,610,2600
201911,1120205,3,01,8474917,0,1,31,409,2200
201809,1786001,3,12,1597728,0,1,31,307,3600
201904,1564541,1,01,6013423,0,1,31,690,13000
201905,1905711,3,01,2285873,0,1,31,107,550000
201807,1472505,3,01,8050488,0,1,31,130,77000
201808,74330,1,01,2569111,0,1,31,130,18000
201904,1693150,1,01,1281611,0,1,31,129,14000
202005,196429,3,01,9495850,0,1,31,690,280000
201904,1883369,3,01,1055336,0,1,31,690,1000
201811,1957691,3,01,9870489,0,1,31,409,2400
202004,1890736,1,12,3310305,0,1,31,690,20000
201810,214754,1,01,5435862,0,1,31,690,69000
202003,1123843,1,12,9365794,0,1,31,690,1000
201910,1558648,1,12,8600690,0,1,31,390,77000
201912,1248250,1,12,1482482,0,1,31,640,18000
202005,1767206,3,12,5551165,0,1,31,640,2200
202005,1885781,1,01,7265139,0,1,32,713,14000
201807,1767317,3,12,6883742,0,1,31,390,33000
202001,62915,3,12,1703952,0,1,31,640,11000
202002,1475660,1,03,1835998,0,1,32,600,1000000
201810,1475660,1,01,7103481,0,1,31,105,55000
201912,105866,1,12,8174429,0,1,31,650,5200
202005,1156995,1,12,451180,0,1,31,690,3600
201905,1042003,3,12,6903330,0,1,31,307,7200
